material_id,cif,ef_per_atom,tc,superband_id,superband_formula,superband_cif_id,mp_material_id,cif_source,composition_key
superband-10102,"# generated using pymatgen
data_La5.84Al2.16
_symmetry_space_group_name_H-M   P6_3/mmc
_cell_length_a   5.46261900
_cell_length_b   7.26543000
_cell_length_c   7.26543004
_cell_angle_alpha   60.00000020
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   194
_chemical_formula_structural   La5.84Al2.16
_chemical_formula_sum   'La5.84 Al2.16'
_cell_volume   249.72049757
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x+1/2, y+z, -y'
  4  '-x+1/2, -y-z, y'
  5  'x, z, -y-z'
  6  '-x, -z, y+z'
  7  'x+1/2, -y, -z'
  8  '-x+1/2, y, z'
  9  'x, -y-z, y'
  10  '-x, y+z, -y'
  11  'x+1/2, -z, y+z'
  12  '-x+1/2, z, -y-z'
  13  '-x+1/2, z, y'
  14  'x+1/2, -z, -y'
  15  '-x, -y, y+z'
  16  'x, y, -y-z'
  17  '-x+1/2, -y-z, z'
  18  'x+1/2, y+z, -z'
  19  '-x, -z, -y'
  20  'x, z, y'
  21  '-x+1/2, y, -y-z'
  22  'x+1/2, -y, y+z'
  23  '-x, y+z, -z'
  24  'x, -y-z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  6  0.25000000  0.18103700  0.18103700  0.9733333333333334
  Al  Al1  6  0.25000000  0.18103700  0.18103700
  0.02666666666666667
  Al  Al2  2  0.25000000  0.66666667  0.66666667  1.0
",-0.2013899287500002,3.82,10102,Al0.27La0.73,10239,mp-1084828,3dsc_mp,Al:0.27|La:0.73
superband-12933,"# generated using pymatgen
data_La0.18Ce1.82Ru4
_symmetry_space_group_name_H-M   Fd-3m
_cell_length_a   5.35903077
_cell_length_b   5.35903077
_cell_length_c   5.35903077
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   227
_chemical_formula_structural   La0.18Ce1.82Ru4
_chemical_formula_sum   'La0.18 Ce1.82 Ru4'
_cell_volume   108.82877836
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-y+3/4, -z+3/4, x+y+z+3/4'
  3  'z, -x-y-z, x'
  4  'x+y+z+3/4, -x+3/4, -y+3/4'
  5  'y, x, -x-y-z'
  6  '-z+3/4, -y+3/4, -x+3/4'
  7  '-x-y-z, z, y'
  8  '-x+3/4, x+y+z+3/4, -z+3/4'
  9  'z, x, y'
  10  'x+y+z+3/4, -y+3/4, -z+3/4'
  11  'x, z, -x-y-z'
  12  '-y+3/4, x+y+z+3/4, -x+3/4'
  13  '-x-y-z, y, x'
  14  '-x+3/4, -z+3/4, -y+3/4'
  15  'y, -x-y-z, z'
  16  '-z+3/4, -x+3/4, x+y+z+3/4'
  17  'y, z, x'
  18  '-z+3/4, x+y+z+3/4, -y+3/4'
  19  '-x-y-z, x, z'
  20  '-x+3/4, -y+3/4, x+y+z+3/4'
  21  'x, -x-y-z, y'
  22  '-y+3/4, -x+3/4, -z+3/4'
  23  'z, y, -x-y-z'
  24  'x+y+z+3/4, -z+3/4, -x+3/4'
  25  '-x+3/4, -y+3/4, -z+3/4'
  26  'y, z, -x-y-z'
  27  '-z+3/4, x+y+z+3/4, -x+3/4'
  28  '-x-y-z, x, y'
  29  '-y+3/4, -x+3/4, x+y+z+3/4'
  30  'z, y, x'
  31  'x+y+z+3/4, -z+3/4, -y+3/4'
  32  'x, -x-y-z, z'
  33  '-z+3/4, -x+3/4, -y+3/4'
  34  '-x-y-z, y, z'
  35  '-x+3/4, -z+3/4, x+y+z+3/4'
  36  'y, -x-y-z, x'
  37  'x+y+z+3/4, -y+3/4, -x+3/4'
  38  'x, z, y'
  39  '-y+3/4, x+y+z+3/4, -z+3/4'
  40  'z, x, -x-y-z'
  41  '-y+3/4, -z+3/4, -x+3/4'
  42  'z, -x-y-z, y'
  43  'x+y+z+3/4, -x+3/4, -z+3/4'
  44  'x, y, -x-y-z'
  45  '-x+3/4, x+y+z+3/4, -y+3/4'
  46  'y, x, z'
  47  '-z+3/4, -y+3/4, x+y+z+3/4'
  48  '-x-y-z, z, x'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  2  0.25000000  0.25000000  0.25000000  0.91
  La  La1  2  0.25000000  0.25000000  0.25000000  0.09
  Ru  Ru2  4  0.37500000  0.87500000  0.87500000  1.0
",-0.2833998766666663,6.57,12933,Ce0.91La0.09Ru2,13054,mp-607,3dsc_mp,Ce:0.303333|La:0.03|Ru:0.666667
superband-12739,"# generated using pymatgen
data_Ca1.9Cu1Cl2O2
_symmetry_space_group_name_H-M   I4/mmm
_cell_length_a   3.88024600
_cell_length_b   3.88024600
_cell_length_c   8.12907187
_cell_angle_alpha   103.80774691
_cell_angle_beta   103.80774691
_cell_angle_gamma   90.00000001
_symmetry_Int_Tables_number   139
_chemical_formula_structural   Ca1.9Cu1Cl2O2
_chemical_formula_sum   'Ca1.9 Cu1 Cl2 O2'
_cell_volume   115.21141867
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+z, x, z'
  4  'y-z, -x, -z'
  5  '-x+z, -y+z, z'
  6  'x-z, y-z, -z'
  7  'y, -x+z, z'
  8  '-y, x-z, -z'
  9  'x-z, -y, -z'
  10  '-x+z, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y-z, -z'
  14  'x, -y+z, z'
  15  'y-z, x-z, -z'
  16  '-y+z, -x+z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  2  0.39635300  0.39635300  0.79270600  0.95
  Cu  Cu1  1  0.00000000  0.00000000  0.00000000  1.0
  Cl  Cl2  2  0.18237700  0.18237700  0.36475400  1.0
  O  O3  2  0.00000000  0.50000000  0.00000000  1.0
",-2.407440427142858,15.0,12739,Ca1.9Cl2Cu1O2,12734,mp-23143,3dsc_mp,Ca:0.275362|Cl:0.289855|Cu:0.144928|O:0.289855
superband-13670,"# generated using pymatgen
data_La1Fe0.075Si2Ru2.925
_symmetry_space_group_name_H-M   P6/mmm
_cell_length_a   3.60887050
_cell_length_b   5.69385200
_cell_length_c   5.69385245
_cell_angle_alpha   119.99999737
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   191
_chemical_formula_structural   La1Fe0.075Si2Ru2.925
_chemical_formula_sum   'La1 Fe0.075 Si2 Ru2.925'
_cell_volume   101.32446620
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x, y-z, y'
  4  '-x, -y+z, -y'
  5  'x, -z, y-z'
  6  '-x, z, -y+z'
  7  'x, -y, -z'
  8  '-x, y, z'
  9  'x, -y+z, -y'
  10  '-x, y-z, y'
  11  'x, z, -y+z'
  12  '-x, -z, y-z'
  13  '-x, -z, -y'
  14  'x, z, y'
  15  '-x, -y, -y+z'
  16  'x, y, y-z'
  17  '-x, -y+z, z'
  18  'x, y-z, -z'
  19  '-x, z, y'
  20  'x, -z, -y'
  21  '-x, y, y-z'
  22  'x, -y, -y+z'
  23  '-x, y-z, -z'
  24  'x, -y+z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.00000000  0.00000000  0.00000000  1.0
  Si  Si1  2  0.00000000  0.33333333  0.66666667  1.0
  Ru  Ru2  3  0.50000000  0.00000000  0.50000000  0.975
  Fe  Fe3  3  0.50000000  0.00000000  0.50000000
  0.024999999999999998
",-0.6361177608333328,3.12,13670,Fe0.075La1Ru2.925Si2,14639,mp-29240,3dsc_mp,Fe:0.0125|La:0.166667|Ru:0.4875|Si:0.333333
superband-10683,"# generated using pymatgen
data_Ba1.396Na0.604Fe4As4
_symmetry_space_group_name_H-M   Cmmm
_cell_length_a   5.45873200
_cell_length_b   5.46282100
_cell_length_c   6.96934908
_cell_angle_alpha   90.00000000
_cell_angle_beta   113.05560185
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   65
_chemical_formula_structural   Ba1.396Na0.604Fe4As4
_chemical_formula_sum   'Ba1.396 Na0.604 Fe4 As4'
_cell_volume   191.22642479
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-x, y, -z'
  4  'x, -y, z'
  5  'x-z, -y, -z'
  6  '-x+z, y, z'
  7  '-x+z, -y, z'
  8  'x-z, y, -z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.50000000  0.50000000  0.00000000  1.0
  Na  Na1  1  0.00000000  0.00000000  0.00000000  0.604
  Ba  Ba2  1  0.00000000  0.00000000  0.00000000  0.396
  Fe  Fe3  4  0.00000000  0.24955600  0.50000000  1.0
  As  As4  2  0.14979100  0.50000000  0.29958200  1.0
  As  As5  2  0.35023800  0.00000000  0.70047600  1.0
",-0.3865939246551718,18.0,10683,As2Ba0.698Fe2Na0.302,10670,mp-1227868,3dsc_mp,As:0.4|Ba:0.1396|Fe:0.4|Na:0.0604
superband-10347,"# generated using pymatgen
data_La0.15U0.85Al3Pd2
_symmetry_space_group_name_H-M   P6/mmm
_cell_length_a   4.23965200
_cell_length_b   5.38423000
_cell_length_c   5.38423090
_cell_angle_alpha   60.00000553
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   191
_chemical_formula_structural   La0.15U0.85Al3Pd2
_chemical_formula_sum   'La0.15 U0.85 Al3 Pd2'
_cell_volume   106.44080385
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x, y+z, -y'
  4  '-x, -y-z, y'
  5  'x, z, -y-z'
  6  '-x, -z, y+z'
  7  'x, -y, -z'
  8  '-x, y, z'
  9  'x, -y-z, y'
  10  '-x, y+z, -y'
  11  'x, -z, y+z'
  12  '-x, z, -y-z'
  13  '-x, z, y'
  14  'x, -z, -y'
  15  '-x, -y, y+z'
  16  'x, y, -y-z'
  17  '-x, -y-z, z'
  18  'x, y+z, -z'
  19  '-x, -z, -y'
  20  'x, z, y'
  21  '-x, y, -y-z'
  22  'x, -y, y+z'
  23  '-x, y+z, -z'
  24  'x, -y-z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  U  U0  1  0.00000000  0.00000000  0.00000000  0.85
  La  La1  1  0.00000000  0.00000000  0.00000000  0.15
  Al  Al2  3  0.50000000  0.00000000  0.50000000  1.0
  Pd  Pd3  2  0.00000000  0.33333333  0.33333333  1.0
",-0.5794779916666665,1.2,10347,Al3La0.15Pd2U0.85,10364,mp-4561,3dsc_mp,Al:0.5|La:0.025|Pd:0.333333|U:0.141667
superband-11273,"# generated using pymatgen
data_Mg0.95Cu0.05B2
_symmetry_space_group_name_H-M   P6/mmm
_cell_length_a   3.07368000
_cell_length_b   3.07368003
_cell_length_c   3.53435000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999966
_symmetry_Int_Tables_number   191
_chemical_formula_structural   Mg0.95Cu0.05B2
_chemical_formula_sum   'Mg0.95 Cu0.05 B2'
_cell_volume   28.91728362
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x-y, x, z'
  4  '-x+y, -x, -z'
  5  '-y, x-y, z'
  6  'y, -x+y, -z'
  7  '-x, -y, z'
  8  'x, y, -z'
  9  '-x+y, -x, z'
  10  'x-y, x, -z'
  11  'y, -x+y, z'
  12  '-y, x-y, -z'
  13  '-y, -x, -z'
  14  'y, x, z'
  15  '-x, -x+y, -z'
  16  'x, x-y, z'
  17  '-x+y, y, -z'
  18  'x-y, -y, z'
  19  'y, x, -z'
  20  '-y, -x, z'
  21  'x, x-y, -z'
  22  '-x, -x+y, z'
  23  'x-y, -y, -z'
  24  '-x+y, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.00000000  0.95
  Cu  Cu1  1  0.00000000  0.00000000  0.00000000  0.05
  B  B2  2  0.33333333  0.66666667  0.50000000  1.0
",-0.1303397627777774,37.75,11273,B2Cu0.05Mg0.95,15774,mp-763,3dsc_mp,B:0.666667|Cu:0.0166667|Mg:0.316667
superband-10437,"# generated using pymatgen
data_Ce2Fe2As2O1.78F0.22
_symmetry_space_group_name_H-M   P4mm
_cell_length_a   3.99225600
_cell_length_b   3.99225600
_cell_length_c   9.04197100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   99
_chemical_formula_structural   Ce2Fe2As2O1.78F0.22
_chemical_formula_sum   'Ce2 Fe2 As2 O1.78 F0.22'
_cell_volume   144.11191006
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-y, x, z'
  3  '-x, -y, z'
  4  'y, -x, z'
  5  '-x, y, z'
  6  'y, x, z'
  7  'x, -y, z'
  8  '-y, -x, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.00000000  0.00000000  0.13217000  1.0
  Ce  Ce1  1  0.50000000  0.50000000  0.85806600  1.0
  Fe  Fe2  2  0.00000000  0.50000000  0.50231100  1.0
  As  As3  1  0.00000000  0.00000000  0.68877500  1.0
  As  As4  1  0.50000000  0.50000000  0.31544100  1.0
  O  O5  2  0.00000000  0.50000000  0.99655100  0.89
  F  F6  2  0.00000000  0.50000000  0.99655100  0.11
",-1.7010452412499992,47.0,10437,As1Ce1F0.11Fe1O0.89,10442,mp-605060,3dsc_mp,As:0.25|Ce:0.25|F:0.0275|Fe:0.25|O:0.2225
superband-13325,"# generated using pymatgen
data_Ga0.76Cu3.24
_symmetry_space_group_name_H-M   Pm-3m
_cell_length_a   3.68644400
_cell_length_b   3.68644400
_cell_length_c   3.68644400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   221
_chemical_formula_structural   Ga0.76Cu3.24
_chemical_formula_sum   'Ga0.76 Cu3.24'
_cell_volume   50.09829238
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y, x, z'
  4  'y, -x, -z'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y, -x, z'
  8  '-y, x, -z'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y, x, -z'
  16  '-y, -x, z'
  17  'z, x, y'
  18  '-z, -x, -y'
  19  'z, -y, x'
  20  '-z, y, -x'
  21  'z, -x, -y'
  22  '-z, x, y'
  23  'z, y, -x'
  24  '-z, -y, x'
  25  '-z, x, -y'
  26  'z, -x, y'
  27  '-z, -y, -x'
  28  'z, y, x'
  29  '-z, -x, y'
  30  'z, x, -y'
  31  '-z, y, x'
  32  'z, -y, -x'
  33  'y, z, x'
  34  '-y, -z, -x'
  35  'x, z, -y'
  36  '-x, -z, y'
  37  '-y, z, -x'
  38  'y, -z, x'
  39  '-x, z, y'
  40  'x, -z, -y'
  41  '-y, -z, x'
  42  'y, z, -x'
  43  '-x, -z, -y'
  44  'x, z, y'
  45  'y, -z, -x'
  46  '-y, z, x'
  47  'x, -z, y'
  48  '-x, z, -y'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.00000000  0.00000000  0.00000000  0.76
  Cu  Cu1  1  0.00000000  0.00000000  0.00000000  0.24
  Cu  Cu2  3  0.00000000  0.50000000  0.50000000  1.0
",-0.094686104375,0.05,13325,Cu0.81Ga0.19,13325,mp-1183995,3dsc_mp,Cu:0.81|Ga:0.19
superband-13352,"# generated using pymatgen
data_Cu2.4Rh3.6S8
_symmetry_space_group_name_H-M   Fd-3m
_cell_length_a   6.98743829
_cell_length_b   6.98743829
_cell_length_c   6.98743829
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   227
_chemical_formula_structural   Cu2.4Rh3.6S8
_chemical_formula_sum   'Cu2.4 Rh3.6 S8'
_cell_volume   241.23424457
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-y+3/4, -z+3/4, x+y+z+3/4'
  3  'z, -x-y-z, x'
  4  'x+y+z+3/4, -x+3/4, -y+3/4'
  5  'y, x, -x-y-z'
  6  '-z+3/4, -y+3/4, -x+3/4'
  7  '-x-y-z, z, y'
  8  '-x+3/4, x+y+z+3/4, -z+3/4'
  9  'z, x, y'
  10  'x+y+z+3/4, -y+3/4, -z+3/4'
  11  'x, z, -x-y-z'
  12  '-y+3/4, x+y+z+3/4, -x+3/4'
  13  '-x-y-z, y, x'
  14  '-x+3/4, -z+3/4, -y+3/4'
  15  'y, -x-y-z, z'
  16  '-z+3/4, -x+3/4, x+y+z+3/4'
  17  'y, z, x'
  18  '-z+3/4, x+y+z+3/4, -y+3/4'
  19  '-x-y-z, x, z'
  20  '-x+3/4, -y+3/4, x+y+z+3/4'
  21  'x, -x-y-z, y'
  22  '-y+3/4, -x+3/4, -z+3/4'
  23  'z, y, -x-y-z'
  24  'x+y+z+3/4, -z+3/4, -x+3/4'
  25  '-x+3/4, -y+3/4, -z+3/4'
  26  'y, z, -x-y-z'
  27  '-z+3/4, x+y+z+3/4, -x+3/4'
  28  '-x-y-z, x, y'
  29  '-y+3/4, -x+3/4, x+y+z+3/4'
  30  'z, y, x'
  31  'x+y+z+3/4, -z+3/4, -y+3/4'
  32  'x, -x-y-z, z'
  33  '-z+3/4, -x+3/4, -y+3/4'
  34  '-x-y-z, y, z'
  35  '-x+3/4, -z+3/4, x+y+z+3/4'
  36  'y, -x-y-z, x'
  37  'x+y+z+3/4, -y+3/4, -x+3/4'
  38  'x, z, y'
  39  '-y+3/4, x+y+z+3/4, -z+3/4'
  40  'z, x, -x-y-z'
  41  '-y+3/4, -z+3/4, -x+3/4'
  42  'z, -x-y-z, y'
  43  'x+y+z+3/4, -x+3/4, -z+3/4'
  44  'x, y, -x-y-z'
  45  '-x+3/4, x+y+z+3/4, -y+3/4'
  46  'y, x, z'
  47  '-z+3/4, -y+3/4, x+y+z+3/4'
  48  '-x-y-z, z, x'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  2  0.25000000  0.25000000  0.25000000  1.0
  Rh  Rh1  4  0.37500000  0.87500000  0.87500000  0.9
  Cu  Cu2  4  0.37500000  0.87500000  0.87500000  0.1
  S  S3  8  0.09713600  0.63428800  0.63428800  1.0
",-0.716825099642857,5.08,13352,Cu1.2Rh1.8S4,13494,mp-15613,3dsc_mp,Cu:0.171429|Rh:0.257143|S:0.571429
superband-10141,"# generated using pymatgen
data_Nb6.56Al1.44
_symmetry_space_group_name_H-M   Pm-3n
_cell_length_a   5.21525400
_cell_length_b   5.21525400
_cell_length_c   5.21525400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   223
_chemical_formula_structural   Nb6.56Al1.44
_chemical_formula_sum   'Nb6.56 Al1.44'
_cell_volume   141.84903791
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+1/2, x+1/2, z+1/2'
  4  'y+1/2, -x+1/2, -z+1/2'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y+1/2, -x+1/2, z+1/2'
  8  '-y+1/2, x+1/2, -z+1/2'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y+1/2, -x+1/2, -z+1/2'
  12  'y+1/2, x+1/2, z+1/2'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y+1/2, x+1/2, -z+1/2'
  16  '-y+1/2, -x+1/2, z+1/2'
  17  'z, x, y'
  18  '-z, -x, -y'
  19  'z+1/2, -y+1/2, x+1/2'
  20  '-z+1/2, y+1/2, -x+1/2'
  21  'z, -x, -y'
  22  '-z, x, y'
  23  'z+1/2, y+1/2, -x+1/2'
  24  '-z+1/2, -y+1/2, x+1/2'
  25  '-z, x, -y'
  26  'z, -x, y'
  27  '-z+1/2, -y+1/2, -x+1/2'
  28  'z+1/2, y+1/2, x+1/2'
  29  '-z, -x, y'
  30  'z, x, -y'
  31  '-z+1/2, y+1/2, x+1/2'
  32  'z+1/2, -y+1/2, -x+1/2'
  33  'y, z, x'
  34  '-y, -z, -x'
  35  'x+1/2, z+1/2, -y+1/2'
  36  '-x+1/2, -z+1/2, y+1/2'
  37  '-y, z, -x'
  38  'y, -z, x'
  39  '-x+1/2, z+1/2, y+1/2'
  40  'x+1/2, -z+1/2, -y+1/2'
  41  '-y, -z, x'
  42  'y, z, -x'
  43  '-x+1/2, -z+1/2, -y+1/2'
  44  'x+1/2, z+1/2, y+1/2'
  45  'y, -z, -x'
  46  '-y, z, x'
  47  'x+1/2, -z+1/2, y+1/2'
  48  '-x+1/2, z+1/2, -y+1/2'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  6  0.00000000  0.50000000  0.25000000  1.0
  Al  Al1  2  0.00000000  0.00000000  0.00000000  0.72
  Nb  Nb2  2  0.00000000  0.00000000  0.00000000  0.28
",-0.1737753800000003,6.2,10141,Al0.72Nb3.28,15775,mp-796,3dsc_mp,Al:0.18|Nb:0.82
superband-11109,"# generated using pymatgen
data_Tb0.15Er0.85Ni2B2C1
_symmetry_space_group_name_H-M   I4/mmm
_cell_length_a   3.51228800
_cell_length_b   3.51228800
_cell_length_c   5.77805085
_cell_angle_alpha   107.69402038
_cell_angle_beta   107.69402036
_cell_angle_gamma   90.00000002
_symmetry_Int_Tables_number   139
_chemical_formula_structural   Tb0.15Er0.85Ni2B2C1
_chemical_formula_sum   'Tb0.15 Er0.85 Ni2 B2 C1'
_cell_volume   64.35860978
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+z, x, z'
  4  'y-z, -x, -z'
  5  '-x+z, -y+z, z'
  6  'x-z, y-z, -z'
  7  'y, -x+z, z'
  8  '-y, x-z, -z'
  9  'x-z, -y, -z'
  10  '-x+z, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y-z, -z'
  14  'x, -y+z, z'
  15  'y-z, x-z, -z'
  16  '-y+z, -x+z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.00000000  0.00000000  0.00000000  0.85
  Tb  Tb1  1  0.00000000  0.00000000  0.00000000  0.15
  Ni  Ni2  2  0.25000000  0.75000000  0.50000000  1.0
  B  B3  2  0.35723600  0.35723600  0.71447200  1.0
  C  C4  1  0.50000000  0.50000000  0.00000000  1.0
",-0.5216152347222227,8.3,11109,B2C1Er0.85Ni2Tb0.15,11122,mp-6098,3dsc_mp,B:0.333333|C:0.166667|Er:0.141667|Ni:0.333333|Tb:0.025
superband-12999,"# generated using pymatgen
data_Ce1Cu2Si1.8Ge0.2
_symmetry_space_group_name_H-M   I4/mmm
_cell_length_a   4.07573200
_cell_length_b   4.07573200
_cell_length_c   5.70132195
_cell_angle_alpha   110.94290442
_cell_angle_beta   110.94290442
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   139
_chemical_formula_structural   Ce1Cu2Si1.8Ge0.2
_chemical_formula_sum   'Ce1 Cu2 Si1.8 Ge0.2'
_cell_volume   81.71700250
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+z, x, z'
  4  'y-z, -x, -z'
  5  '-x+z, -y+z, z'
  6  'x-z, y-z, -z'
  7  'y, -x+z, z'
  8  '-y, x-z, -z'
  9  'x-z, -y, -z'
  10  '-x+z, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y-z, -z'
  14  'x, -y+z, z'
  15  'y-z, x-z, -z'
  16  '-y+z, -x+z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.00000000  0.00000000  0.00000000  1.0
  Cu  Cu1  2  0.25000000  0.75000000  0.50000000  1.0
  Si  Si2  2  0.37970300  0.37970300  0.75940600  0.9
  Ge  Ge3  2  0.37970300  0.37970300  0.75940600  0.1
",-0.5472530850000006,0.21,12999,Ce1Cu2Ge0.2Si1.8,13002,mp-5452,3dsc_mp,Ce:0.2|Cu:0.4|Ge:0.04|Si:0.36
